State,Date,Total,Year,Month,Week,Quarter,Lag_1,Lag_7,Lag_30,Rolling_Mean_4,Rolling_Std_4,Is_US_Holiday,Is_Indian_Holiday
Kansas,2022-02-06,79504172.6,2022,2,5,1,78220589.9,84460875.80000001,79954985.1,78103707.9,1618427.455398865,0,0
Kansas,2022-02-13,166315812.60000002,2022,2,6,1,79504172.6,83443647.2,60484849.3,99961865.80000001,44262510.444129355,0,0
Kansas,2022-02-20,75767594.6,2022,2,7,1,166315812.60000002,85220750.0,61028083.7,99952042.425,44269661.9882693,0,0
Kansas,2022-02-27,80457891.5,2022,2,8,1,75767594.6,86997852.79999998,61021612.900000006,100511367.825,43916297.01107497,0,0
Kansas,2022-03-06,86725018.7,2022,3,9,1,80457891.5,78883181.00000001,61015142.1,102316579.35000001,42901629.51788666,0,0
Kansas,2022-03-13,178668325.7,2022,3,10,1,86725018.7,75806888.1,61587649.4,105404707.625,49048243.64849171,0,0
Kansas,2022-03-20,83082912.7,2022,3,11,1,178668325.7,78220589.9,60003063.0,107233537.14999999,47692473.918835826,0,0
Kansas,2022-03-27,82019286.2,2022,3,12,1,83082912.7,79504172.6,60315652.3,107623885.825,47405801.22073465,0,0
Kansas,2022-04-03,87517366.15,2022,4,13,2,82019286.2,166315812.60000002,58628491.8,107821972.6875,47290881.7879719,0,0
Kansas,2022-04-10,93015446.1,2022,4,14,2,87517366.15,75767594.6,58624592.400000006,86408752.7875,5006863.599877994,0,0
Kansas,2022-04-17,169176440.0,2022,4,15,2,93015446.1,80457891.5,58620693.0,107932134.6125,41075584.89258148,0,0
Kansas,2022-04-24,83057568.3,2022,4,16,2,169176440.0,86725018.7,57965249.5,108191705.1375,40859963.50038737,0,0
Kansas,2022-05-01,86593104.95,2022,5,17,2,83057568.3,178668325.7,50589575.9,107960639.83749999,41018156.64863923,0,0
Kansas,2022-05-08,90128641.6,2022,5,18,2,86593104.95,83082912.7,84206740.7,107238938.7125,41392452.85392176,0,0
Kansas,2022-05-15,90747538.8,2022,5,19,2,90128641.6,82019286.2,81123034.4,87631713.4125,3556427.480281786,0,0
Kansas,2022-05-22,87205384.39999999,2022,5,20,2,90747538.8,87517366.15,79347468.2,88668667.43749999,2073836.0256898478,0,0
Kansas,2022-05-29,88373729.5,2022,5,21,2,87205384.39999999,93015446.1,78863272.3,89113823.57499999,1621600.0724378324,0,0
Kansas,2022-06-05,162124464.40000004,2022,6,22,2,88373729.5,169176440.0,117802659.6,107112779.275,36704054.96797249,0,0
Kansas,2022-06-12,84389780.39999999,2022,6,23,2,162124464.40000004,83057568.3,80314797.0,105523339.675,37771114.45878679,0,0
Kansas,2022-06-19,95907245.0,2022,6,24,2,84389780.39999999,86593104.95,82999328.80000001,107698804.825,36596732.36434515,0,0
Kansas,2022-06-26,92862803.4,2022,6,25,2,95907245.0,90128641.6,78440980.19999999,108821073.3,35868151.68125378,0,0
Kansas,2022-07-03,92987678.6,2022,7,26,3,92862803.4,90747538.8,108534470.75,91536876.85,4968031.547334772,0,0
Kansas,2022-07-10,93112553.8,2022,7,27,3,92987678.6,87205384.39999999,138627961.3,93717570.19999999,1463339.6284028215,0,0
Kansas,2022-07-17,92242837.3,2022,7,28,3,93112553.8,88373729.5,84460875.80000001,92801468.27499999,386125.65001337946,0,0
Kansas,2022-07-24,91465018.6,2022,7,29,3,92242837.3,162124464.40000004,83443647.2,92452022.07499999,761832.0467281026,0,0
Kansas,2022-07-31,90742378.0,2022,7,30,3,91465018.6,84389780.39999999,85220750.0,91890696.925,1019276.7789930111,0,0
Kansas,2022-08-07,86153843.00000001,2022,8,31,3,90742378.0,95907245.0,86997852.79999998,90151019.225,2734314.063336328,0,0
Kansas,2022-08-14,92208148.5,2022,8,32,3,86153843.00000001,92862803.4,78883181.00000001,90142347.02499999,2725508.9651800473,0,0
Kansas,2022-08-21,88534642.8,2022,8,33,3,92208148.5,92987678.6,75806888.1,89409753.075,2644092.443876456,0,0
Kansas,2022-08-28,89760227.89999999,2022,8,34,3,88534642.8,93112553.8,78220589.9,89164215.55,2521868.57064285,0,0
Kansas,2022-09-04,76822109.1,2022,9,35,3,89760227.89999999,92242837.3,79504172.6,86831282.07499999,6845300.032407245,0,0
Kansas,2022-09-11,88764636.5,2022,9,36,3,76822109.1,91465018.6,166315812.60000002,85970404.07499999,6122012.7588308295,0,0
Kansas,2022-09-18,89581306.4,2022,9,37,3,88764636.5,90742378.0,75767594.6,86232069.975,6288257.306198384,0,0
Kansas,2022-09-25,87433217.2,2022,9,38,3,89581306.4,86153843.00000001,80457891.5,85650317.3,5951684.676341039,0,0
Kansas,2022-10-02,133241936.2,2022,10,39,4,87433217.2,92208148.5,86725018.7,99755274.07499999,22341988.560119994,0,0
Kansas,2022-10-09,179050655.2,2022,10,40,4,133241936.2,88534642.8,178668325.7,122326778.75,43307295.06962008,0,0
Kansas,2022-10-16,85774103.39999999,2022,10,41,4,179050655.2,89760227.89999999,83082912.7,121374978.0,44297380.79498795,0,0
Kansas,2022-10-23,84007160.0,2022,10,42,4,85774103.39999999,76822109.1,82019286.2,120518463.69999999,45196423.40119695,0,0
Kansas,2022-10-30,83002733.3,2022,10,43,4,84007160.0,88764636.5,87517366.15,107958662.975,47408504.73196123,0,0
Kansas,2022-11-06,170810373.3,2022,11,44,4,83002733.3,89581306.4,93015446.1,105898592.5,43289681.34775907,0,0
Kansas,2022-11-13,258618013.3,2022,11,45,4,170810373.3,87433217.2,169176440.0,149109569.975,83808236.7951647,0,0
Kansas,2022-11-20,85163591.0,2022,11,46,4,258618013.3,133241936.2,83057568.3,149398677.725,83510262.39031328,0,0
Kansas,2022-11-27,86453162.6,2022,11,47,4,85163591.0,179050655.2,86593104.95,150261285.05,82608780.49814531,0,0
Kansas,2022-12-04,89663015.8,2022,12,48,4,86453162.6,85774103.39999999,90128641.6,129974445.675,85783241.65603532,0,0
Kansas,2022-12-11,92872869.0,2022,12,49,4,89663015.8,84007160.0,90747538.8,88538159.6,3453979.96419774,0,0
Kansas,2022-12-18,87682836.8,2022,12,50,4,92872869.0,83002733.3,87205384.39999999,89167971.04999998,2801615.414073812,0,0
Kansas,2022-12-25,91741789.6,2022,12,51,4,87682836.8,170810373.3,88373729.5,90490127.79999998,2295583.4339719,0,0
Kansas,2023-01-01,82286820.5,2023,1,52,1,91741789.6,258618013.3,162124464.40000004,88646078.975,4789473.945669186,0,0
Kansas,2023-01-08,81844652.25,2023,1,1,1,82286820.5,85163591.0,84389780.39999999,85889024.7875,4718949.121629756,0,0
Kansas,2023-01-15,81402484.0,2023,1,2,1,81844652.25,86453162.6,95907245.0,84318936.58749999,4961720.847857298,0,0
Kansas,2023-01-22,79711319.1,2023,1,3,1,81402484.0,89663015.8,92862803.4,81311318.96249999,1126108.0867716805,0,0
Kansas,2023-01-29,82211004.9,2023,1,4,1,79711319.1,92872869.0,92987678.6,81292365.0625,1104649.6887320268,0,0
Kansas,2023-02-05,88919304.3,2023,2,5,1,82211004.9,87682836.8,93112553.8,83061028.07499999,4041998.6142314025,0,0
Kansas,2023-02-12,85528671.1,2023,2,6,1,88919304.3,91741789.6,92242837.3,84092574.85,4003972.9039379503,0,0
Kansas,2023-02-19,82138037.9,2023,2,7,1,85528671.1,82286820.5,91465018.6,84699254.55,3227381.227086282,0,0
Kansas,2023-02-26,84463677.10000001,2023,2,8,1,82138037.9,81844652.25,90742378.0,85262422.6,2819187.0080401553,0,0
Kansas,2023-03-05,86989104.30000001,2023,3,9,1,84463677.10000001,81402484.0,86153843.00000001,84779872.6,2042928.786018344,0,0
Kansas,2023-03-12,89514531.5,2023,3,10,1,86989104.30000001,79711319.1,92208148.5,85776337.7,3183561.8939537103,0,0
Kansas,2023-03-19,92039958.7,2023,3,11,1,89514531.5,82211004.9,88534642.8,88251817.89999999,3260312.495886257,0,0
Kansas,2023-03-26,84923537.19999999,2023,3,12,1,92039958.7,88919304.3,89760227.89999999,88366782.925,3085638.0529787387,0,0
Kansas,2023-04-02,87358465.6,2023,4,13,2,84923537.19999999,85528671.1,76822109.1,88459123.24999999,3035791.2243543253,0,0
Kansas,2023-04-09,89793393.99999999,2023,4,14,2,87358465.6,82138037.9,88764636.5,88528838.87499999,3071103.8113497635,0,0
Kansas,2023-04-16,92228322.4,2023,4,15,2,89793393.99999999,84463677.10000001,89581306.4,88575929.79999998,3143479.0474690176,0,0
Kansas,2023-04-23,91618566.5,2023,4,16,2,92228322.4,86989104.30000001,87433217.2,90249687.125,2187555.2272890056,0,0
Kansas,2023-04-30,93432681.0,2023,4,17,2,91618566.5,89514531.5,133241936.2,91768240.975,1517064.9884545673,0,0
Kansas,2023-05-07,173078294.3,2023,5,18,2,93432681.0,92039958.7,179050655.2,112589466.04999998,40332929.28936204,0,0
Kansas,2023-05-14,164368767.53333333,2023,5,19,2,173078294.3,84923537.19999999,85774103.39999999,130624577.33333333,44142551.242307246,0,0
Kansas,2023-05-21,155659240.76666668,2023,5,20,2,164368767.53333333,87358465.6,84007160.0,146634745.9,36173922.43268164,0,0
Kansas,2023-05-28,146949714.0,2023,5,21,2,155659240.76666668,89793393.99999999,83002733.3,160014004.15,11243950.706882939,0,0
Kansas,2023-06-04,138240187.23333335,2023,6,22,2,146949714.0,92228322.4,170810373.3,151304477.38333333,11243950.706882892,0,0
Kansas,2023-06-11,129530660.46666668,2023,6,23,2,138240187.23333335,91618566.5,258618013.3,142594950.61666667,11243950.706882838,0,0
Kansas,2023-06-18,120821133.7,2023,6,24,2,129530660.46666668,93432681.0,85163591.0,133885423.85,11243950.706882775,0,0
Kansas,2023-06-25,112111606.93333334,2023,6,25,2,120821133.7,173078294.3,86453162.6,125175897.08333334,11243950.70688272,0,0
Kansas,2023-07-02,103402080.16666669,2023,7,26,3,112111606.93333334,164368767.53333333,89663015.8,116466370.31666666,11243950.70688265,0,0
Kansas,2023-07-09,94692553.4,2023,7,27,3,103402080.16666669,155659240.76666668,92872869.0,107756843.55,11243950.706882589,0,0
Kansas,2023-07-16,91064620.4,2023,7,28,3,94692553.4,146949714.0,87682836.8,100317715.225,9414021.424080728,0,0
Kansas,2023-07-23,87436687.4,2023,7,29,3,91064620.4,138240187.23333335,91741789.6,94148985.34166667,6843086.068569787,0,0
Kansas,2023-07-30,83808754.39999999,2023,7,30,3,87436687.4,129530660.46666668,82286820.5,89250653.89999999,4683641.363385149,0,0
Kansas,2023-08-06,80180821.39999999,2023,8,31,3,83808754.39999999,120821133.7,81844652.25,85622720.89999999,4683641.363385074,0,0
Kansas,2023-08-13,82999107.36,2023,8,32,3,80180821.39999999,112111606.93333334,81402484.0,83606342.63999999,2989729.193533638,0,0
Kansas,2023-08-20,85817393.32000001,2023,8,33,3,82999107.36,103402080.16666669,79711319.1,83201519.11999999,2336458.698664129,0,0
Kansas,2023-08-27,88635679.28,2023,8,34,3,85817393.32000001,94692553.4,82211004.9,84408250.34,3638391.529309549,0,0
Kansas,2023-09-03,91453965.24,2023,9,35,3,88635679.28,91064620.4,88919304.3,87226536.3,3638391.529309628,0,0
Kansas,2023-09-10,94272251.20000002,2023,9,36,3,91453965.24,87436687.4,85528671.1,90044822.25999999,3638391.5293097137,0,0
Kansas,2023-09-17,101316840.38333336,2023,9,37,3,94272251.20000002,83808754.39999999,82138037.9,93919684.02583334,5441896.148537388,0,0
Kansas,2023-09-24,108361429.56666668,2023,9,38,3,101316840.38333336,80180821.39999999,84463677.10000001,98851121.59750001,7576492.220317811,0,0
Kansas,2023-10-01,115406018.75,2023,10,39,4,108361429.56666668,82999107.36,86989104.30000001,104839134.97500001,9094525.529307654,0,0
Kansas,2023-10-08,122450607.93333337,2023,10,40,4,115406018.75,85817393.32000001,89514531.5,111883724.15833333,9094525.529307745,0,0
Kansas,2023-10-15,129495197.11666667,2023,10,41,4,122450607.93333337,88635679.28,92039958.7,118928313.34166667,9094525.529307824,0,0
Kansas,2023-10-22,136539786.3,2023,10,42,4,129495197.11666667,91453965.24,84923537.19999999,125972902.525,9094525.529307896,0,0
Kansas,2023-10-29,143584375.48333335,2023,10,43,4,136539786.3,94272251.20000002,87358465.6,133017491.70833334,9094525.529307956,0,0
Kansas,2023-11-05,150628964.6666667,2023,11,44,4,143584375.48333335,101316840.38333336,89793393.99999999,140062080.89166668,9094525.529308036,0,0
Kansas,2023-11-12,157673553.85000002,2023,11,45,4,150628964.6666667,108361429.56666668,92228322.4,147106670.07500002,9094525.529308101,0,0
Kansas,2023-11-19,164718143.03333336,2023,11,46,4,157673553.85000002,115406018.75,91618566.5,154151259.25833336,9094525.529308166,0,0
Kansas,2023-11-26,171762732.2166667,2023,11,47,4,164718143.03333336,122450607.93333337,93432681.0,161195848.4416667,9094525.529308233,0,0
Kansas,2023-12-03,178807321.4,2023,12,48,4,171762732.2166667,129495197.11666667,173078294.3,168240437.625,9094525.529308293,0,0
Kentucky,2019-08-11,93963975.76666668,2019,8,32,3,95469512.43333334,104502732.43333332,91340443.0,96222280.76666667,1943639.4790347945,0,0
Kentucky,2019-08-18,92458439.1,2019,8,33,3,93963975.76666668,102997195.76666668,91510054.32222222,94716744.10000001,1943639.4790347712,0,0
Kentucky,2019-08-25,104788382.6125,2019,8,34,3,92458439.1,101491659.1,91679665.64444444,96670077.478125,5550048.617878566,0,0
Kentucky,2019-09-01,117118326.125,2019,9,35,3,104788382.6125,99986122.43333334,91849276.96666668,102082280.90104166,11429943.88606778,0,0
Kentucky,2019-09-08,129448269.6375,2019,9,36,3,117118326.125,98480585.76666668,92018888.28888889,110953354.36875,15917888.627863584,0,0
Kentucky,2019-09-15,141778213.15,2019,9,37,3,129448269.6375,96975049.1,92188499.6111111,123283297.88125,15917888.627863608,0,0
Kentucky,2019-09-22,154108156.6625,2019,9,38,3,141778213.15,95469512.43333334,92358110.93333332,135613241.39375,15917888.627863625,0,0
Kentucky,2019-09-29,166438100.175,2019,9,39,3,154108156.6625,93963975.76666668,92527722.25555556,147943184.90625,15917888.627863642,0,0
Kentucky,2019-10-06,178768043.6875,2019,10,40,4,166438100.175,92458439.1,92697333.57777776,160273128.41875,15917888.62786365,0,0
Kentucky,2019-10-13,191097987.2,2019,10,41,4,178768043.6875,104788382.6125,92866944.9,172603071.93125,15917888.627863664,0,0
Kentucky,2019-10-20,94431652.6,2019,10,42,4,191097987.2,117118326.125,93877815.99230768,157683945.91562498,43353297.29978525,0,0
Kentucky,2019-10-27,91910509.2,2019,10,43,4,94431652.6,129448269.6375,94888687.08461538,139052048.171875,53227325.271718174,0,0
Kentucky,2019-11-03,92035410.9,2019,11,44,4,91910509.2,141778213.15,95899558.17692308,117368889.97500001,49166421.29793784,0,0
Kentucky,2019-11-10,92160312.6,2019,11,45,4,92035410.9,154108156.6625,96910429.26923075,92634471.325,1202453.2676894988,0,0
Kentucky,2019-11-17,92285214.3,2019,11,46,4,92160312.6,166438100.175,97921300.36153844,92097861.75,161247.40132873613,0,0
Kentucky,2019-11-24,95351246.9,2019,11,47,4,92285214.3,178768043.6875,98932171.45384614,92958046.17500001,1598723.1519251936,0,0
Kentucky,2019-12-01,94412557.4,2019,12,48,4,95351246.9,191097987.2,99943042.54615384,93552332.8,1583181.1679722818,0,0
Kentucky,2019-12-08,93473867.9,2019,12,49,4,94412557.4,94431652.6,100953913.63846152,93880721.625,1311038.7044440224,0,0
Kentucky,2019-12-15,92535178.4,2019,12,50,4,93473867.9,91910509.2,101964784.73076922,93943212.65,1211842.9335854992,0,0
Kentucky,2019-12-22,97877582.7,2019,12,51,4,92535178.4,92035410.9,102975655.82307692,94574796.60000001,2331437.6097604847,0,0
Kentucky,2019-12-29,92581514.5,2019,12,52,4,97877582.7,92160312.6,103986526.9153846,94117035.875,2543978.277643803,0,0
Kentucky,2020-01-05,96896522.9,2020,1,1,1,92581514.5,92285214.3,104997398.0076923,94972699.62500001,2816541.47831416,0,0
Kentucky,2020-01-12,97721871.5,2020,1,2,1,96896522.9,95351246.9,106008269.1,96269372.9,2495977.2731845467,0,0
Kentucky,2020-01-19,89904459.0,2020,1,3,1,97721871.5,94412557.4,104502732.43333332,94276091.97500001,3684328.181839157,0,0
Kentucky,2020-01-26,87337779.19999999,2020,1,4,1,89904459.0,93473867.9,102997195.76666668,92965158.15,5135407.281002386,0,0
Kentucky,2020-02-02,90383282.1,2020,2,5,1,87337779.19999999,92535178.4,101491659.1,91336847.94999999,4461767.30812808,0,0
Kentucky,2020-02-09,108364954.0,2020,2,6,1,90383282.1,97877582.7,99986122.43333334,93997618.57499999,9671111.124998039,0,0
Kentucky,2020-02-16,88680139.7,2020,2,7,1,108364954.0,92581514.5,98480585.76666668,93691538.75,9861339.63209785,0,0
Kentucky,2020-02-23,89359544.7,2020,2,8,1,88680139.7,96896522.9,96975049.1,94196980.125,9471221.077814672,0,0
Kentucky,2020-03-01,97236521.3,2020,3,9,1,89359544.7,97721871.5,95469512.43333334,95910289.92500001,9166331.184649803,0,0
Kentucky,2020-03-08,105113497.9,2020,3,10,1,97236521.3,89904459.0,93963975.76666668,95097425.9,7724469.135535069,0,0
Kentucky,2020-03-15,108537872.8,2020,3,11,1,105113497.9,87337779.19999999,92458439.1,100061859.175,8561229.078600083,0,0
Kentucky,2020-03-22,106471732.8,2020,3,12,1,108537872.8,90383282.1,104788382.6125,104339906.19999999,4940449.68881154,0,0
Kentucky,2020-03-29,93433675.6,2020,3,13,1,106471732.8,108364954.0,117118326.125,103389194.775,6784701.157539669,0,0
Kentucky,2020-04-05,99623264.05,2020,4,14,2,93433675.6,88680139.7,129448269.6375,102016636.3125,6874344.948624876,0,0
Kentucky,2020-04-12,105812852.5,2020,4,15,2,99623264.05,89359544.7,141778213.15,101335381.2375,6104592.629748407,0,0
Kentucky,2020-04-19,99475278.9,2020,4,16,2,105812852.5,97236521.3,154108156.6625,99586267.76249999,5054319.441962686,0,0
Kentucky,2020-04-26,98793975.9,2020,4,17,2,99475278.9,105113497.9,166438100.175,100926342.8375,3277629.545621262,0,0
Kentucky,2020-05-03,91668506.5,2020,5,18,2,98793975.9,108537872.8,178768043.6875,98937653.45,5785572.392329923,0,0
Kentucky,2020-05-10,216763598.1,2020,5,19,2,91668506.5,106471732.8,191097987.2,126675339.85,60162519.969134256,0,0
Kentucky,2020-05-17,105373534.0,2020,5,20,2,216763598.1,93433675.6,94431652.6,128149903.625,59340297.41131694,0,0
Kentucky,2020-05-24,111736557.9,2020,5,21,2,105373534.0,99623264.05,91910509.2,131385549.125,57531332.068351865,0,0
Kentucky,2020-05-31,108405878.7,2020,5,22,2,111736557.9,105812852.5,92035410.9,135569892.17499998,54191479.58736113,0,0
Kentucky,2020-06-07,212017071.5,2020,6,23,2,108405878.7,99475278.9,92160312.6,134383260.525,51821071.472983964,0,0
Kentucky,2020-06-14,315628264.3,2020,6,24,2,212017071.5,98793975.9,92285214.3,186946943.10000002,98340725.0376421,0,0
Kentucky,2020-06-21,108919624.4,2020,6,25,2,315628264.3,91668506.5,95351246.9,186242709.72500002,99066259.38528974,0,0
Kentucky,2020-06-28,109608394.6,2020,6,26,2,108919624.4,216763598.1,94412557.4,186543338.7,98752646.75832152,0,0
Kentucky,2020-07-05,110830619.15,2020,7,27,3,109608394.6,105373534.0,93473867.9,161246725.6125,102924059.43124269,0,0
Kentucky,2020-07-12,112052843.7,2020,7,28,3,110830619.15,111736557.9,92535178.4,110352870.4625,1381616.3724824977,0,0
Kentucky,2020-07-19,110998494.4,2020,7,29,3,112052843.7,108405878.7,97877582.7,110872587.9625,1001465.9714491002,0,0
Kentucky,2020-07-26,107452067.4,2020,7,30,3,110998494.4,212017071.5,92581514.5,110333506.16250001,1995673.7866564118,0,0
Kentucky,2020-08-02,102799359.45,2020,8,31,3,107452067.4,315628264.3,96896522.9,108325691.2375,4176884.958082382,0,0
Kentucky,2020-08-09,98146651.5,2020,8,32,3,102799359.45,108919624.4,97721871.5,104849143.1875,5589118.683722661,0,0
Kentucky,2020-08-16,210665005.9,2020,8,33,3,98146651.5,109608394.6,89904459.0,129765771.0625,54066451.84583283,0,0
Kentucky,2020-08-23,107156717.7,2020,8,34,3,210665005.9,110830619.15,87337779.19999999,129691933.6375,54107269.2606778,0,0
Kentucky,2020-08-30,106359010.5,2020,8,35,3,107156717.7,112052843.7,90383282.1,130581846.4,53543865.9336228,0,0
Kentucky,2020-09-06,90103077.4,2020,9,36,3,106359010.5,110998494.4,108364954.0,128570952.875,55290598.470964134,0,0
Kentucky,2020-09-13,219363300.8,2020,9,37,3,90103077.4,107452067.4,88680139.7,130745526.60000001,59598804.9487377,0,0
Kentucky,2020-09-20,106393443.8,2020,9,38,3,219363300.8,102799359.45,89359544.7,130554708.125,59700639.41189903,0,0
Kentucky,2020-09-27,102811444.2,2020,9,39,3,106393443.8,98146651.5,97236521.3,129667816.55,60204124.00480366,0,0
Kentucky,2020-10-04,104226720.5,2020,10,40,4,102811444.2,210665005.9,105113497.9,133198727.325,57461932.62259536,0,0
Kentucky,2020-10-11,105641996.8,2020,10,41,4,104226720.5,107156717.7,108537872.8,104768401.325,1583985.627538478,0,0
Kentucky,2020-10-18,100459116.4,2020,10,42,4,105641996.8,106359010.5,106471732.8,103284819.475,2209988.2730778856,0,0
Kentucky,2020-10-25,99021954.3,2020,10,43,4,100459116.4,90103077.4,93433675.6,102337447.0,3109663.509402106,0,0
Kentucky,2020-11-01,133618681.6,2020,11,44,4,99021954.3,219363300.8,99623264.05,109685437.275,16206834.575178245,0,0
Kentucky,2020-11-08,168215408.89999998,2020,11,45,4,133618681.6,106393443.8,105812852.5,125328790.29999998,32754310.927117724,0,0
Kentucky,2020-11-15,202812136.2,2020,11,46,4,168215408.89999998,102811444.2,99475278.9,150917045.25,44664182.88872649,0,0
Kentucky,2020-11-22,103523877.2,2020,11,47,4,202812136.2,104226720.5,98793975.9,152042525.975,42944199.39491327,0,0
Kentucky,2020-11-29,98671875.0,2020,11,48,4,103523877.2,105641996.8,91668506.5,143305824.325,50781496.97828533,0,0
Kentucky,2020-12-06,193513272.5,2020,12,49,4,98671875.0,100459116.4,216763598.1,149630290.225,56203755.15014392,0,0
Kentucky,2020-12-13,209846738.0,2020,12,50,4,193513272.5,99021954.3,105373534.0,151388940.675,58486256.831958756,0,0
Kentucky,2020-12-20,100865901.8,2020,12,51,4,209846738.0,133618681.6,111736557.9,150724446.825,59221824.98041793,0,0
Kentucky,2020-12-27,99073802.1,2020,12,52,4,100865901.8,168215408.89999998,108405878.7,150824928.6,59104292.40643671,0,0
Kentucky,2021-01-03,108187073.15,2021,1,53,1,99073802.1,202812136.2,212017071.5,129493378.7625,53713760.12769963,0,0
Kentucky,2021-01-10,117300344.2,2021,1,1,1,108187073.15,103523877.2,315628264.3,106356780.3125,8292628.873756697,0,0
Kentucky,2021-01-17,99316227.6,2021,1,2,1,117300344.2,98671875.0,108919624.4,105969361.76249999,8662608.230021534,0,0
Kentucky,2021-01-24,95310487.7,2021,1,3,1,99316227.6,193513272.5,109608394.6,105028533.16250001,9791911.005916001,0,0
Kentucky,2021-01-31,96229501.3,2021,1,4,1,95310487.7,209846738.0,110830619.15,102039140.19999999,10317384.506598767,0,0
Kentucky,2021-02-07,112421501.6,2021,2,5,1,96229501.3,100865901.8,112052843.7,100819429.55,7922196.109722629,0,0
Kentucky,2021-02-14,97978469.1,2021,2,6,1,112421501.6,99073802.1,110998494.4,100484989.92500001,8034251.973635816,0,0
Kentucky,2021-02-21,92934125.1,2021,2,7,1,97978469.1,108187073.15,107452067.4,99890899.27499999,8611541.20652116,0,0
Kentucky,2021-02-28,99976448.5,2021,2,8,1,92934125.1,117300344.2,102799359.45,100827636.07499999,8277831.963815621,0,0
Kentucky,2021-03-07,97850318.6,2021,3,9,1,99976448.5,99316227.6,98146651.5,97184840.32499999,2996351.341981783,0,0
Kentucky,2021-03-14,279820589.3,2021,3,10,1,97850318.6,95310487.7,210665005.9,142645370.375,91497690.59273697,0,0
Kentucky,2021-03-21,115326864.8,2021,3,11,1,279820589.3,96229501.3,107156717.7,148243555.3,88062887.17663604,0,0
Kentucky,2021-03-28,103167419.5,2021,3,12,1,115326864.8,112421501.6,106359010.5,149041298.05,87492504.7065776,0,0
Kentucky,2021-04-04,108849186.2,2021,4,13,2,103167419.5,97978469.1,90103077.4,151791014.95,85497486.99091204,0,0
Kentucky,2021-04-11,125646304.4,2021,4,14,2,108849186.2,92934125.1,219363300.8,113247443.72500002,9643776.847930301,0,0
Kentucky,2021-04-18,107204172.0,2021,4,15,2,125646304.4,99976448.5,106393443.8,111216770.525,9911439.556261363,0,0
Kentucky,2021-04-25,107620403.3,2021,4,16,2,107204172.0,97850318.6,102811444.2,112330016.47500001,8904950.708171401,0,0
Kentucky,2021-05-02,113533329.95,2021,5,17,2,107620403.3,279820589.3,104226720.5,113501052.41250002,8597304.317691308,0,0
Kentucky,2021-05-09,119446256.6,2021,5,18,2,113533329.95,115326864.8,105641996.8,111951040.46250002,5772610.137641505,0,0
Kentucky,2021-05-16,262810287.2,2021,5,19,2,119446256.6,103167419.5,100459116.4,150852569.2625,74794458.07790017,0,0
Kentucky,2021-05-23,118306198.7,2021,5,20,2,262810287.2,108849186.2,99021954.3,153524018.1125,72902520.26884955,0,0
Kentucky,2021-05-30,119293343.1,2021,5,21,2,118306198.7,125646304.4,133618681.6,154964021.4,71899285.85384579,0,0
Kentucky,2021-06-06,118342924.9,2021,6,22,2,119293343.1,107204172.0,168215408.89999998,154688188.47500002,72082847.41911727,0,0
Kentucky,2021-06-13,120608752.7,2021,6,23,2,118342924.9,107620403.3,202812136.2,119137804.85000002,1081862.9993775769,0,0
Kentucky,2021-06-20,123091896.3,2021,6,24,2,120608752.7,113533329.95,103523877.2,120334229.25000001,2059840.4205868556,0,0
Kentucky,2021-06-27,117190358.1,2021,6,25,2,123091896.3,119446256.6,98671875.0,119808483.00000001,2609193.5553496666,0,0
Kentucky,2021-07-04,204128464.4,2021,7,26,3,117190358.1,262810287.2,193513272.5,141254867.875,41985495.030836485,0,0
Kentucky,2021-07-11,154353902.5,2021,7,27,3,204128464.4,118306198.7,209846738.0,149691155.325,39786866.47410448,0,0
Kentucky,2021-07-18,117990160.9,2021,7,28,3,154353902.5,119293343.1,100865901.8,148415721.47500002,40987436.17385125,0,0
Kentucky,2021-07-25,118148967.9,2021,7,29,3,117990160.9,118342924.9,99073802.1,148655373.925,40746096.30871981,0,0
Kentucky,2021-08-01,118853176.55,2021,8,30,3,118148967.9,120608752.7,108187073.15,127336551.96250002,18015471.270126395,0,0
Kentucky,2021-08-08,119557385.2,2021,8,31,3,118853176.55,123091896.3,117300344.2,118637422.63750002,718891.8914051784,0,0
Kentucky,2021-08-15,120277717.1,2021,8,32,3,119557385.2,117190358.1,99316227.6,119209311.68750003,915388.1652831275,0,0
Kentucky,2021-08-22,117423059.0,2021,8,33,3,120277717.1,204128464.4,95310487.7,119027834.4625,1217708.2659046631,0,0
Kentucky,2021-08-29,120550384.7,2021,8,34,3,117423059.0,154353902.5,96229501.3,119452136.50000001,1416093.8323151905,0,0
Kentucky,2021-09-05,112626698.2,2021,9,35,3,120550384.7,117990160.9,112421501.6,117719464.75000001,3677992.674953132,0,0
Kentucky,2021-09-12,113850987.7,2021,9,36,3,112626698.2,118148967.9,97978469.1,116112782.40000002,3590619.1321236524,0,0
Kentucky,2021-09-19,115075277.2,2021,9,37,3,113850987.7,118853176.55,92934125.1,115525836.95000002,3495673.9780445797,0,0
Kentucky,2021-09-26,109298751.7,2021,9,38,3,115075277.2,119557385.2,99976448.5,112712928.70000002,2485954.478625867,0,0
Kentucky,2021-10-03,97469454.4,2021,10,39,4,109298751.7,120277717.1,97850318.6,108923617.75000001,8030368.861222409,0,0
Kentucky,2021-10-10,160624309.8,2021,10,40,4,97469454.4,117423059.0,279820589.3,120616948.27500002,27659881.542883564,0,0
