State,Date,Total
Indiana,2022-05-22,231422187.5
Indiana,2022-05-29,231492773.20000002
Indiana,2022-06-05,397110383.8000001
Indiana,2022-06-12,207047246.9
Indiana,2022-06-19,232822647.4
Indiana,2022-06-26,231333341.3
Indiana,2022-07-03,232278017.15000004
Indiana,2022-07-10,233222693.00000003
Indiana,2022-07-17,226763654.6
Indiana,2022-07-24,230490076.9
Indiana,2022-07-31,228600502.0
Indiana,2022-08-07,213902089.4
Indiana,2022-08-14,231687004.70000002
Indiana,2022-08-21,232468230.3
Indiana,2022-08-28,233265351.7
Indiana,2022-09-04,190489566.9
Indiana,2022-09-11,216869531.29999998
Indiana,2022-09-18,226801840.49999997
Indiana,2022-09-25,220893360.7
Indiana,2022-10-02,327369643.54999995
Indiana,2022-10-09,433845926.4
Indiana,2022-10-16,213503256.8
Indiana,2022-10-23,209982291.50000003
Indiana,2022-10-30,208293556.40000004
Indiana,2022-11-06,427575215.4
Indiana,2022-11-13,646856874.4
Indiana,2022-11-20,214986854.0
Indiana,2022-11-27,213289681.59999996
Indiana,2022-12-04,219015531.39999998
Indiana,2022-12-11,224741381.20000002
Indiana,2022-12-18,218718280.3
Indiana,2022-12-25,229211987.2
Indiana,2023-01-01,198002149.4
Indiana,2023-01-08,201081318.55
Indiana,2023-01-15,204160487.7
Indiana,2023-01-22,202091664.3
Indiana,2023-01-29,201375176.79999998
Indiana,2023-02-05,209455407.79999995
Indiana,2023-02-12,208601881.59999996
Indiana,2023-02-19,207748355.4
Indiana,2023-02-26,210958999.4
Indiana,2023-03-05,217644779.20000002
Indiana,2023-03-12,224330559.0
Indiana,2023-03-19,231016338.8
Indiana,2023-03-26,207930970.99999997
Indiana,2023-04-02,213726322.0333333
Indiana,2023-04-09,219521673.06666666
Indiana,2023-04-16,225317024.1
Indiana,2023-04-23,224558086.4
Indiana,2023-04-30,227926724.5
Indiana,2023-05-07,424388111.5
Indiana,2023-05-14,403021866.45555556
Indiana,2023-05-21,381655621.4111111
Indiana,2023-05-28,360289376.3666667
Indiana,2023-06-04,338923131.32222223
Indiana,2023-06-11,317556886.2777778
Indiana,2023-06-18,296190641.2333333
Indiana,2023-06-25,274824396.18888885
Indiana,2023-07-02,253458151.1444444
Indiana,2023-07-09,232091906.09999996
Indiana,2023-07-16,223167583.97499996
Indiana,2023-07-23,214243261.84999996
Indiana,2023-07-30,205318939.725
Indiana,2023-08-06,196394617.6
Indiana,2023-08-13,201738929.06
Indiana,2023-08-20,207083240.52
Indiana,2023-08-27,212427551.98
Indiana,2023-09-03,217771863.44
Indiana,2023-09-10,223116174.9
Indiana,2023-09-17,241535673.7916667
Indiana,2023-09-24,259955172.68333334
Indiana,2023-10-01,278374671.57500005
Indiana,2023-10-08,296794170.4666667
Indiana,2023-10-15,315213669.35833335
Indiana,2023-10-22,333633168.25
Indiana,2023-10-29,352052667.1416667
Indiana,2023-11-05,370472166.03333336
Indiana,2023-11-12,388891664.9250001
Indiana,2023-11-19,407311163.8166667
Indiana,2023-11-26,425730662.7083334
Indiana,2023-12-03,444150161.6
Iowa,2019-01-13,60702757.5
Iowa,2019-01-20,60887107.14444444
Iowa,2019-01-27,61071456.78888889
Iowa,2019-02-03,61255806.43333334
Iowa,2019-02-10,61440156.07777778
Iowa,2019-02-17,61624505.722222224
Iowa,2019-02-24,61808855.36666667
Iowa,2019-03-03,61993205.01111112
Iowa,2019-03-10,62177554.65555556
Iowa,2019-03-17,62361904.300000004
Iowa,2019-03-24,62445174.36923077
Iowa,2019-03-31,62528444.43846154
Iowa,2019-04-07,62611714.50769231
Iowa,2019-04-14,62694984.57692308
Iowa,2019-04-21,62778254.646153845
Iowa,2019-04-28,62861524.71538462
Iowa,2019-05-05,62944794.78461538
Iowa,2019-05-12,63028064.853846155
Iowa,2019-05-19,63111334.92307692
Iowa,2019-05-26,63194604.99230769
Iowa,2019-06-02,63277875.06153846
Iowa,2019-06-09,63361145.13076923
Iowa,2019-06-16,63444415.199999996
Iowa,2019-06-23,63403273.47777777
Iowa,2019-06-30,63362131.75555555
Iowa,2019-07-07,63320990.03333333
Iowa,2019-07-14,63279848.31111111
Iowa,2019-07-21,63238706.58888888
Iowa,2019-07-28,63197564.86666666
Iowa,2019-08-04,63156423.14444444
Iowa,2019-08-11,63115281.42222222
Iowa,2019-08-18,63074139.699999996
Iowa,2019-08-25,70833944.69999999
Iowa,2019-09-01,78593749.69999999
Iowa,2019-09-08,86353554.69999999
Iowa,2019-09-15,94113359.69999999
Iowa,2019-09-22,101873164.69999999
Iowa,2019-09-29,109632969.69999999
Iowa,2019-10-06,117392774.69999999
Iowa,2019-10-13,125152579.69999999
Iowa,2019-10-20,62527283.800000004
Iowa,2019-10-27,63267656.8
Iowa,2019-11-03,63582258.03333333
Iowa,2019-11-10,63896859.266666666
Iowa,2019-11-17,64211460.5
Iowa,2019-11-24,62835743.5
Iowa,2019-12-01,62939252.9
Iowa,2019-12-08,63042762.300000004
Iowa,2019-12-15,63146271.7
Iowa,2019-12-22,67258272.9
Iowa,2019-12-29,59575156.3
Iowa,2020-01-05,64202566.4
Iowa,2020-01-12,65694280.5
Iowa,2020-01-19,59727419.5
Iowa,2020-01-26,58551028.8
Iowa,2020-02-02,60863494.800000004
Iowa,2020-02-09,75647605.69999999
Iowa,2020-02-16,60434569.3
Iowa,2020-02-23,60677983.699999996
Iowa,2020-03-01,66140352.0
Iowa,2020-03-08,71602720.3
Iowa,2020-03-15,72534465.1
Iowa,2020-03-22,69277941.60000001
Iowa,2020-03-29,62548450.9
Iowa,2020-04-05,64809006.3
Iowa,2020-04-12,67069561.7
Iowa,2020-04-19,67003318.199999996
Iowa,2020-04-26,67021798.9
Iowa,2020-05-03,59067695.9
Iowa,2020-05-10,146712646.0
Iowa,2020-05-17,70218530.0
Iowa,2020-05-24,72411481.9
Iowa,2020-05-31,69696598.8
Iowa,2020-06-07,141286320.39999998
Iowa,2020-06-14,212876042.0
Iowa,2020-06-21,72152020.7
Iowa,2020-06-28,77381430.9
Iowa,2020-07-05,78505732.30000001
Iowa,2020-07-12,79630033.7
Iowa,2020-07-19,76522154.0
Iowa,2020-07-26,72772272.9
Iowa,2020-08-02,69366879.05000001
Iowa,2020-08-09,65961485.2
Iowa,2020-08-16,141120761.0
Iowa,2020-08-23,73771597.10000001
Iowa,2020-08-30,73745120.30000001
Iowa,2020-09-06,59036831.3
Iowa,2020-09-13,142637861.2
Iowa,2020-09-20,68574621.80000001
Iowa,2020-09-27,67464350.7
Iowa,2020-10-04,68905450.25
Iowa,2020-10-11,70346549.8
Iowa,2020-10-18,66751333.1
Iowa,2020-10-25,64181268.5
Iowa,2020-11-01,87624745.83333333
Iowa,2020-11-08,111068223.16666666
Iowa,2020-11-15,134511700.5
Iowa,2020-11-22,67064477.099999994
Iowa,2020-11-29,61554063.3
Iowa,2020-12-06,127082052.4
Iowa,2020-12-13,141028132.6
Iowa,2020-12-20,67615054.8
Iowa,2020-12-27,62352024.199999996
Iowa,2021-01-03,71000206.75
Iowa,2021-01-10,79648389.30000001
Iowa,2021-01-17,61756295.4
Iowa,2021-01-24,63355695.8
Iowa,2021-01-31,64409989.699999996
Iowa,2021-02-07,79067028.2
Iowa,2021-02-14,63001779.5
Iowa,2021-02-21,64439883.300000004
Iowa,2021-02-28,67613100.3
Iowa,2021-03-07,61085596.2
Iowa,2021-03-14,183754207.9
Iowa,2021-03-21,73557243.60000001
Iowa,2021-03-28,65324666.5
Iowa,2021-04-04,73011509.6
Iowa,2021-04-11,86352759.3
Iowa,2021-04-18,70207099.0
Iowa,2021-04-25,73279235.4
Iowa,2021-05-02,76523559.0
Iowa,2021-05-09,79767882.6
Iowa,2021-05-16,177385662.0
Iowa,2021-05-23,76143299.60000001
Iowa,2021-05-30,77550280.3
Iowa,2021-06-06,84625327.1
Iowa,2021-06-13,84954703.60000001
Iowa,2021-06-20,81627168.60000001
Iowa,2021-06-27,78577608.1
Iowa,2021-07-04,135055750.6
Iowa,2021-07-11,103094969.80000001
Iowa,2021-07-18,79597242.7
Iowa,2021-07-25,81060402.3
Iowa,2021-08-01,80551957.35
Iowa,2021-08-08,80043512.4
Iowa,2021-08-15,82384684.8
Iowa,2021-08-22,81136829.9
Iowa,2021-08-29,79453066.39999999
Iowa,2021-09-05,76275585.3
Iowa,2021-09-12,75817541.3
Iowa,2021-09-19,75359497.3
Iowa,2021-09-26,74902560.4
Iowa,2021-10-03,63759010.3
Iowa,2021-10-10,106932039.39999999
Iowa,2021-10-17,103822588.80000001
Iowa,2021-10-24,101866410.5
Iowa,2021-10-31,100572083.89999999
Iowa,2021-11-07,149965251.5
Iowa,2021-11-14,103832896.6
Iowa,2021-11-21,102844372.6
Iowa,2021-11-28,96761842.8
Iowa,2021-12-05,136115160.7
Iowa,2021-12-12,175468478.6
Iowa,2021-12-19,105762342.4
Iowa,2021-12-26,100465036.8
Iowa,2022-01-02,107458435.4
Iowa,2022-01-09,114451834.0
Iowa,2022-01-16,99577445.1
Iowa,2022-01-23,97405832.9
Iowa,2022-01-30,98044269.5
Iowa,2022-02-06,95784306.19999999
Iowa,2022-02-13,212206792.8
Iowa,2022-02-20,99853708.60000001
Iowa,2022-02-27,102026029.70000002
Iowa,2022-03-06,111445943.5
Iowa,2022-03-13,233727031.0
Iowa,2022-03-20,107590345.3
Iowa,2022-03-27,105383640.6
Iowa,2022-04-03,111929312.29999998
Iowa,2022-04-10,118474983.99999999
Iowa,2022-04-17,221432663.3
Iowa,2022-04-24,107798902.30000001
Iowa,2022-05-01,115370564.5
Iowa,2022-05-08,122942226.69999999
Iowa,2022-05-15,120045447.4
Iowa,2022-05-22,116091521.0
Iowa,2022-05-29,116918119.39999999
Iowa,2022-06-05,204987914.29999998
Iowa,2022-06-12,108982305.69999999
Iowa,2022-06-19,121225511.29999998
Iowa,2022-06-26,123142813.99999999
Iowa,2022-07-03,122080246.39999999
Iowa,2022-07-10,121017678.8
Iowa,2022-07-17,120250570.9
Iowa,2022-07-24,121581654.0
Iowa,2022-07-31,118833542.0
Iowa,2022-08-07,113497322.7
Iowa,2022-08-14,118799397.30000001
Iowa,2022-08-21,117909148.19999999
Iowa,2022-08-28,116479096.89999999
Iowa,2022-09-04,97403751.6
Iowa,2022-09-11,113810897.99999999
Iowa,2022-09-18,114396176.4
Iowa,2022-09-25,111609040.4
Iowa,2022-10-02,170567648.0
Iowa,2022-10-09,229526255.6
Iowa,2022-10-16,110027794.39999999
Iowa,2022-10-23,109087987.3
Iowa,2022-10-30,107437127.50000001
Iowa,2022-11-06,219850783.90000004
Iowa,2022-11-13,332264440.3
Iowa,2022-11-20,111104859.8
Iowa,2022-11-27,106727485.2
Iowa,2022-12-04,115291728.05
Iowa,2022-12-11,123855970.89999999
Iowa,2022-12-18,113552627.2
Iowa,2022-12-25,109408805.2
Iowa,2023-01-01,103388682.0
Iowa,2023-01-08,104123037.65
Iowa,2023-01-15,104857393.3
Iowa,2023-01-22,102454896.5
Iowa,2023-01-29,103796978.5
Iowa,2023-02-05,114064233.0
Iowa,2023-02-12,110012115.85
Iowa,2023-02-19,105959998.7
Iowa,2023-02-26,106334891.39999999
Iowa,2023-03-05,109365176.19999999
Iowa,2023-03-12,112395461.0
Iowa,2023-03-19,115425745.8
Iowa,2023-03-26,107398798.3
Iowa,2023-04-02,110821599.39999999
Iowa,2023-04-09,114244400.5
Iowa,2023-04-16,117667201.6
Iowa,2023-04-23,116093178.49999999
Iowa,2023-04-30,120826305.9
Iowa,2023-05-07,221374301.39999998
Iowa,2023-05-14,210531763.5222222
Iowa,2023-05-21,199689225.64444444
Iowa,2023-05-28,188846687.76666665
Iowa,2023-06-04,178004149.8888889
Iowa,2023-06-11,167161612.0111111
Iowa,2023-06-18,156319074.13333333
Iowa,2023-06-25,145476536.25555557
Iowa,2023-07-02,134633998.37777779
Iowa,2023-07-09,123791460.50000001
Iowa,2023-07-16,118557538.12500001
Iowa,2023-07-23,113323615.75000001
Iowa,2023-07-30,108089693.37500001
Iowa,2023-08-06,102855771.00000001
Iowa,2023-08-13,105957202.66000001
Iowa,2023-08-20,109058634.32000001
Iowa,2023-08-27,112160065.98000002
Iowa,2023-09-03,115261497.64000002
Iowa,2023-09-10,118362929.30000001
Iowa,2023-09-17,127610047.29166667
Iowa,2023-09-24,136857165.28333333
Iowa,2023-10-01,146104283.275
Iowa,2023-10-08,155351401.26666668
Iowa,2023-10-15,164598519.25833333
Iowa,2023-10-22,173845637.25
Iowa,2023-10-29,183092755.24166667
Iowa,2023-11-05,192339873.23333335
Iowa,2023-11-12,201586991.225
Iowa,2023-11-19,210834109.21666667
Iowa,2023-11-26,220081227.2083333
Iowa,2023-12-03,229328345.2
Kansas,2019-01-13,48255942.9
Kansas,2019-01-20,48170749.166666664
Kansas,2019-01-27,48085555.43333333
Kansas,2019-02-03,48000361.699999996
Kansas,2019-02-10,47915167.96666666
Kansas,2019-02-17,47829974.233333334
Kansas,2019-02-24,47744780.5
Kansas,2019-03-03,47659586.766666666
Kansas,2019-03-10,47574393.03333333
Kansas,2019-03-17,47489199.3
Kansas,2019-03-24,47707873.08461538
Kansas,2019-03-31,47926546.86923077
Kansas,2019-04-07,48145220.65384615
Kansas,2019-04-14,48363894.438461535
Kansas,2019-04-21,48582568.223076925
Kansas,2019-04-28,48801242.00769231
Kansas,2019-05-05,49019915.79230769
Kansas,2019-05-12,49238589.57692307
Kansas,2019-05-19,49457263.36153846
Kansas,2019-05-26,49675937.146153845
Kansas,2019-06-02,49894610.93076923
Kansas,2019-06-09,50113284.71538462
Kansas,2019-06-16,50331958.5
Kansas,2019-06-23,50114086.85555556
Kansas,2019-06-30,49896215.21111111
Kansas,2019-07-07,49678343.56666667
Kansas,2019-07-14,49460471.92222223
Kansas,2019-07-21,49242600.277777776
Kansas,2019-07-28,49024728.63333333
Kansas,2019-08-04,48806856.98888889
Kansas,2019-08-11,48588985.344444446
Kansas,2019-08-18,48371113.7
Kansas,2019-08-25,54429863.900000006
Kansas,2019-09-01,60488614.1
Kansas,2019-09-08,66547364.3
Kansas,2019-09-15,72606114.5
Kansas,2019-09-22,78664864.7
Kansas,2019-09-29,84723614.9
Kansas,2019-10-06,90782365.1
Kansas,2019-10-13,96841115.3
Kansas,2019-10-20,48601947.9
Kansas,2019-10-27,48102109.5
Kansas,2019-11-03,48304837.666666664
Kansas,2019-11-10,48507565.833333336
Kansas,2019-11-17,48710294.0
Kansas,2019-11-24,50469567.400000006
Kansas,2019-12-01,50137882.13333333
Kansas,2019-12-08,49806196.86666667
Kansas,2019-12-15,49474511.599999994
Kansas,2019-12-22,52416567.0
Kansas,2019-12-29,48921431.3
Kansas,2020-01-05,49739278.5
Kansas,2020-01-12,49731547.3
Kansas,2020-01-19,45970257.6
Kansas,2020-01-26,45578142.0
Kansas,2020-02-02,48454429.7
Kansas,2020-02-09,55336553.1
Kansas,2020-02-16,46986707.2
Kansas,2020-02-23,47027994.0
Kansas,2020-03-01,51067726.8
Kansas,2020-03-08,55107459.6
Kansas,2020-03-15,56199275.699999996
Kansas,2020-03-22,56741186.099999994
Kansas,2020-03-29,49573935.0
Kansas,2020-04-05,51126823.2
Kansas,2020-04-12,52679711.4
Kansas,2020-04-19,53915809.4
Kansas,2020-04-26,53151527.1
Kansas,2020-05-03,47926649.0
Kansas,2020-05-10,113481549.1
Kansas,2020-05-17,55211389.8
Kansas,2020-05-24,55036532.1
Kansas,2020-05-31,54431344.4
Kansas,2020-06-07,109813047.0
Kansas,2020-06-14,165194749.6
Kansas,2020-06-21,57777801.300000004
Kansas,2020-06-28,59540738.0
Kansas,2020-07-05,59980479.75
Kansas,2020-07-12,60420221.5
Kansas,2020-07-19,57934641.6
Kansas,2020-07-26,55812175.1
Kansas,2020-08-02,53245954.3
Kansas,2020-08-09,50679733.5
Kansas,2020-08-16,108592082.0
Kansas,2020-08-23,54631652.5
Kansas,2020-08-30,54662599.1
Kansas,2020-09-06,46767766.4
Kansas,2020-09-13,110082940.5
Kansas,2020-09-20,53610089.3
Kansas,2020-09-27,52805520.800000004
Kansas,2020-10-04,53836283.1
Kansas,2020-10-11,54867045.4
Kansas,2020-10-18,52216444.1
Kansas,2020-10-25,50123547.800000004
Kansas,2020-11-01,68218566.73333333
Kansas,2020-11-08,86313585.66666666
Kansas,2020-11-15,104408604.6
Kansas,2020-11-22,52763617.5
Kansas,2020-11-29,51187350.4
Kansas,2020-12-06,101867134.6
Kansas,2020-12-13,108847096.3
Kansas,2020-12-20,52936445.7
Kansas,2020-12-27,52101710.5
Kansas,2021-01-03,56454862.35
Kansas,2021-01-10,60808014.2
Kansas,2021-01-17,49405362.9
Kansas,2021-01-24,49264080.800000004
Kansas,2021-01-31,50249196.699999996
Kansas,2021-02-07,59355868.2
Kansas,2021-02-14,49473048.800000004
Kansas,2021-02-21,48029085.1
Kansas,2021-02-28,52003515.800000004
Kansas,2021-03-07,50868820.0
Kansas,2021-03-14,142243895.39999998
Kansas,2021-03-21,59205729.400000006
Kansas,2021-03-28,52129781.9
Kansas,2021-04-04,55653198.7
Kansas,2021-04-11,65793575.800000004
Kansas,2021-04-18,54961228.8
Kansas,2021-04-25,56106391.199999996
Kansas,2021-05-02,58663277.39999999
Kansas,2021-05-09,61220163.599999994
Kansas,2021-05-16,134987202.0
Kansas,2021-05-23,58120184.6
Kansas,2021-05-30,58608591.1
Kansas,2021-06-06,62516133.4
Kansas,2021-06-13,63747306.1
Kansas,2021-06-20,64694666.0
Kansas,2021-06-27,61546477.2
Kansas,2021-07-04,106685100.5
Kansas,2021-07-11,79954985.1
Kansas,2021-07-18,60484849.300000004
Kansas,2021-07-25,61028083.7
Kansas,2021-08-01,61021612.900000006
Kansas,2021-08-08,61015142.1
Kansas,2021-08-15,61587649.4
Kansas,2021-08-22,60003063.0
Kansas,2021-08-29,60315652.3
Kansas,2021-09-05,58628491.800000004
Kansas,2021-09-12,58624592.400000006
Kansas,2021-09-19,58620693.0
Kansas,2021-09-26,57965249.5
Kansas,2021-10-03,50589575.9
Kansas,2021-10-10,84206740.7
Kansas,2021-10-17,81123034.4
Kansas,2021-10-24,79347468.2
Kansas,2021-10-31,78863272.3
Kansas,2021-11-07,117802659.6
Kansas,2021-11-14,80314797.0
Kansas,2021-11-21,82999328.80000001
Kansas,2021-11-28,78440980.19999999
Kansas,2021-12-05,108534470.75
Kansas,2021-12-12,138627961.3
Kansas,2021-12-19,84460875.80000001
Kansas,2021-12-26,83443647.2
Kansas,2022-01-02,85220750.0
Kansas,2022-01-09,86997852.79999998
Kansas,2022-01-16,78883181.00000001
Kansas,2022-01-23,75806888.1
Kansas,2022-01-30,78220589.9
Kansas,2022-02-06,79504172.6
Kansas,2022-02-13,166315812.60000002
Kansas,2022-02-20,75767594.6
Kansas,2022-02-27,80457891.5
Kansas,2022-03-06,86725018.7
Kansas,2022-03-13,178668325.7
Kansas,2022-03-20,83082912.7
Kansas,2022-03-27,82019286.2
Kansas,2022-04-03,87517366.15
Kansas,2022-04-10,93015446.1
Kansas,2022-04-17,169176440.0
Kansas,2022-04-24,83057568.3
Kansas,2022-05-01,86593104.95
Kansas,2022-05-08,90128641.60000001
Kansas,2022-05-15,90747538.80000001
Kansas,2022-05-22,87205384.39999999
Kansas,2022-05-29,88373729.5
Kansas,2022-06-05,162124464.40000004
Kansas,2022-06-12,84389780.39999999
Kansas,2022-06-19,95907245.0
Kansas,2022-06-26,92862803.4
Kansas,2022-07-03,92987678.6
Kansas,2022-07-10,93112553.8
Kansas,2022-07-17,92242837.30000001
Kansas,2022-07-24,91465018.60000001
Kansas,2022-07-31,90742378.0
Kansas,2022-08-07,86153843.00000001
Kansas,2022-08-14,92208148.49999999
Kansas,2022-08-21,88534642.8
Kansas,2022-08-28,89760227.89999999
Kansas,2022-09-04,76822109.1
Kansas,2022-09-11,88764636.5
Kansas,2022-09-18,89581306.4
Kansas,2022-09-25,87433217.2
Kansas,2022-10-02,133241936.19999999
Kansas,2022-10-09,179050655.2
Kansas,2022-10-16,85774103.39999999
Kansas,2022-10-23,84007160.0
Kansas,2022-10-30,83002733.3
Kansas,2022-11-06,170810373.3
Kansas,2022-11-13,258618013.3
Kansas,2022-11-20,85163591.0
Kansas,2022-11-27,86453162.6
Kansas,2022-12-04,89663015.8
Kansas,2022-12-11,92872869.0
Kansas,2022-12-18,87682836.8
Kansas,2022-12-25,91741789.60000001
Kansas,2023-01-01,82286820.5
Kansas,2023-01-08,81844652.25
Kansas,2023-01-15,81402484.0
Kansas,2023-01-22,79711319.1
Kansas,2023-01-29,82211004.9
Kansas,2023-02-05,88919304.3
Kansas,2023-02-12,85528671.1
Kansas,2023-02-19,82138037.9
Kansas,2023-02-26,84463677.10000001
Kansas,2023-03-05,86989104.30000001
Kansas,2023-03-12,89514531.5
Kansas,2023-03-19,92039958.7
Kansas,2023-03-26,84923537.19999999
Kansas,2023-04-02,87358465.6
Kansas,2023-04-09,89793393.99999999
Kansas,2023-04-16,92228322.39999999
Kansas,2023-04-23,91618566.5
Kansas,2023-04-30,93432681.0
Kansas,2023-05-07,173078294.3
Kansas,2023-05-14,164368767.53333333
Kansas,2023-05-21,155659240.76666668
Kansas,2023-05-28,146949714.0
Kansas,2023-06-04,138240187.23333335
Kansas,2023-06-11,129530660.46666667
Kansas,2023-06-18,120821133.7
Kansas,2023-06-25,112111606.93333334
Kansas,2023-07-02,103402080.16666667
Kansas,2023-07-09,94692553.4
Kansas,2023-07-16,91064620.4
Kansas,2023-07-23,87436687.4
Kansas,2023-07-30,83808754.39999999
Kansas,2023-08-06,80180821.39999999
Kansas,2023-08-13,82999107.36
Kansas,2023-08-20,85817393.32000001
Kansas,2023-08-27,88635679.28
Kansas,2023-09-03,91453965.24000001
Kansas,2023-09-10,94272251.20000002
Kansas,2023-09-17,101316840.38333336
Kansas,2023-09-24,108361429.56666668
Kansas,2023-10-01,115406018.75000001
Kansas,2023-10-08,122450607.93333335
Kansas,2023-10-15,129495197.11666667
Kansas,2023-10-22,136539786.3
Kansas,2023-10-29,143584375.48333335
Kansas,2023-11-05,150628964.6666667
Kansas,2023-11-12,157673553.85000002
Kansas,2023-11-19,164718143.03333336
Kansas,2023-11-26,171762732.2166667
Kansas,2023-12-03,178807321.4
Kentucky,2019-01-13,91340443.0
Kentucky,2019-01-20,91510054.32222222
Kentucky,2019-01-27,91679665.64444444
Kentucky,2019-02-03,91849276.96666667
Kentucky,2019-02-10,92018888.28888889
Kentucky,2019-02-17,92188499.6111111
Kentucky,2019-02-24,92358110.93333332
Kentucky,2019-03-03,92527722.25555556
Kentucky,2019-03-10,92697333.57777777
Kentucky,2019-03-17,92866944.89999999
Kentucky,2019-03-24,93877815.99230768
Kentucky,2019-03-31,94888687.08461538
Kentucky,2019-04-07,95899558.17692307
Kentucky,2019-04-14,96910429.26923077
Kentucky,2019-04-21,97921300.36153845
Kentucky,2019-04-28,98932171.45384614
Kentucky,2019-05-05,99943042.54615384
Kentucky,2019-05-12,100953913.63846153
Kentucky,2019-05-19,101964784.73076922
Kentucky,2019-05-26,102975655.82307692
Kentucky,2019-06-02,103986526.9153846
Kentucky,2019-06-09,104997398.0076923
Kentucky,2019-06-16,106008269.1
Kentucky,2019-06-23,104502732.43333332
Kentucky,2019-06-30,102997195.76666667
Kentucky,2019-07-07,101491659.1
Kentucky,2019-07-14,99986122.43333334
Kentucky,2019-07-21,98480585.76666667
Kentucky,2019-07-28,96975049.10000001
Kentucky,2019-08-04,95469512.43333334
Kentucky,2019-08-11,93963975.76666668
Kentucky,2019-08-18,92458439.10000001
Kentucky,2019-08-25,104788382.61250001
Kentucky,2019-09-01,117118326.125
Kentucky,2019-09-08,129448269.6375
Kentucky,2019-09-15,141778213.15
Kentucky,2019-09-22,154108156.6625
Kentucky,2019-09-29,166438100.175
Kentucky,2019-10-06,178768043.6875
Kentucky,2019-10-13,191097987.2
Kentucky,2019-10-20,94431652.60000001
Kentucky,2019-10-27,91910509.2
Kentucky,2019-11-03,92035410.9
Kentucky,2019-11-10,92160312.6
Kentucky,2019-11-17,92285214.3
Kentucky,2019-11-24,95351246.9
Kentucky,2019-12-01,94412557.4
Kentucky,2019-12-08,93473867.9
Kentucky,2019-12-15,92535178.4
Kentucky,2019-12-22,97877582.7
Kentucky,2019-12-29,92581514.5
Kentucky,2020-01-05,96896522.89999999
Kentucky,2020-01-12,97721871.5
Kentucky,2020-01-19,89904459.0
Kentucky,2020-01-26,87337779.19999999
Kentucky,2020-02-02,90383282.10000001
Kentucky,2020-02-09,108364954.0
Kentucky,2020-02-16,88680139.7
Kentucky,2020-02-23,89359544.7
Kentucky,2020-03-01,97236521.3
Kentucky,2020-03-08,105113497.89999999
Kentucky,2020-03-15,108537872.80000001
Kentucky,2020-03-22,106471732.8
Kentucky,2020-03-29,93433675.60000001
Kentucky,2020-04-05,99623264.05000001
Kentucky,2020-04-12,105812852.5
Kentucky,2020-04-19,99475278.89999999
Kentucky,2020-04-26,98793975.89999999
Kentucky,2020-05-03,91668506.5
Kentucky,2020-05-10,216763598.1
Kentucky,2020-05-17,105373534.0
Kentucky,2020-05-24,111736557.89999999
Kentucky,2020-05-31,108405878.7
Kentucky,2020-06-07,212017071.5
Kentucky,2020-06-14,315628264.3
Kentucky,2020-06-21,108919624.39999999
Kentucky,2020-06-28,109608394.60000001
Kentucky,2020-07-05,110830619.15
Kentucky,2020-07-12,112052843.7
Kentucky,2020-07-19,110998494.4
Kentucky,2020-07-26,107452067.4
Kentucky,2020-08-02,102799359.45
Kentucky,2020-08-09,98146651.5
Kentucky,2020-08-16,210665005.9
Kentucky,2020-08-23,107156717.7
Kentucky,2020-08-30,106359010.5
Kentucky,2020-09-06,90103077.4
Kentucky,2020-09-13,219363300.8
Kentucky,2020-09-20,106393443.8
Kentucky,2020-09-27,102811444.2
Kentucky,2020-10-04,104226720.5
Kentucky,2020-10-11,105641996.8
Kentucky,2020-10-18,100459116.4
Kentucky,2020-10-25,99021954.3
Kentucky,2020-11-01,133618681.6
Kentucky,2020-11-08,168215408.89999998
Kentucky,2020-11-15,202812136.2
Kentucky,2020-11-22,103523877.2
Kentucky,2020-11-29,98671875.0
Kentucky,2020-12-06,193513272.5
Kentucky,2020-12-13,209846738.0
Kentucky,2020-12-20,100865901.8
Kentucky,2020-12-27,99073802.10000001
Kentucky,2021-01-03,108187073.15
Kentucky,2021-01-10,117300344.2
Kentucky,2021-01-17,99316227.60000001
Kentucky,2021-01-24,95310487.7
Kentucky,2021-01-31,96229501.3
Kentucky,2021-02-07,112421501.6
Kentucky,2021-02-14,97978469.10000001
Kentucky,2021-02-21,92934125.1
Kentucky,2021-02-28,99976448.5
Kentucky,2021-03-07,97850318.6
Kentucky,2021-03-14,279820589.3
Kentucky,2021-03-21,115326864.8
Kentucky,2021-03-28,103167419.5
Kentucky,2021-04-04,108849186.2
Kentucky,2021-04-11,125646304.4
Kentucky,2021-04-18,107204172.0
Kentucky,2021-04-25,107620403.3
Kentucky,2021-05-02,113533329.95
Kentucky,2021-05-09,119446256.60000001
Kentucky,2021-05-16,262810287.2
Kentucky,2021-05-23,118306198.7
Kentucky,2021-05-30,119293343.1
Kentucky,2021-06-06,118342924.9
Kentucky,2021-06-13,120608752.7
Kentucky,2021-06-20,123091896.3
Kentucky,2021-06-27,117190358.10000001
Kentucky,2021-07-04,204128464.4
Kentucky,2021-07-11,154353902.5
Kentucky,2021-07-18,117990160.9
Kentucky,2021-07-25,118148967.9
Kentucky,2021-08-01,118853176.55
Kentucky,2021-08-08,119557385.19999999
Kentucky,2021-08-15,120277717.10000001
Kentucky,2021-08-22,117423059.0
Kentucky,2021-08-29,120550384.7
Kentucky,2021-09-05,112626698.2
Kentucky,2021-09-12,113850987.7
Kentucky,2021-09-19,115075277.2
